SeqID	Symbiont	Location	ASV_cluster	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	Rank8	Accession_number	G0009	G0015	G0019	G0021	G0022	G0103	G0170	G0209	G0257	G0295	G0309	G0313	G0374	G0418	G0467	G0497	G0512	G0513	G0520	G0524	G0533	G0539	G0557	G0574	G0601	G0602	G0624	G0638	G0640	G0662	G0664	G0667	G0668	G0669	G0673	G0674	G0727	G0734	G0735	G0761	G0763	G0772	G0782	G0784	G0800	G0806	G0808	G0810	G0819	G0821	G0822	G0823	G0883	G0884	G0922	G0924	G0930	G0933	G0934	G0938	G0958	G0969	G0971	G0983	G0985	G0987	G0989	G0994	G0995	G1042	G1072	G1078	G1086	G1089	G1118	G1135	G1151	G1172	G1176	G1253	G1254	G1303	G1304	G1305	G1339	G1340	G1343	G1357	G1374	G1384	G1392	G1717	neg1	neg2	neg3	neg4
ASV40	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	NA	0	0	0	0	0	0	13	0	0	0	0	0	0	0	41	5	0	0	0	0	0	0	0	0	10	0	25708	0	1947	403	12	0	0	26	0	0	0	0	0	0	0	0	0	0	16987	14	0	0	0	0	0	0	0	12	0	0	18	0	0	31	0	0	0	0	18	0	0	0	7	0	75	0	6	0	0	0	0	24	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
ASV69	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	NA	0	0	0	0	0	0	0	0	0	0	0	0	29	0	25	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV77	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	EU445491.1.1721	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	280	15	0	0	0	0	0	1741	0	22	0	0	286	0	152	585	0	0	431	0	0	0	0	2461	0	0	0	0	0	8510	0	0	0	0	0	0	0	37	33	15	0	94	0	0	4178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV79	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	NA	0	0	0	0	15	0	0	0	0	0	0	0	0	0	29	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5063	0	0	0	22	0	0	0	1129	0	0	0	0	0	0	0	0	0	0	0	0	0	10041	312	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	215	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
ASV159	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV162	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	1241	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	3306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
ASV173	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	EU445491.1.1721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	839	0	2970	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV179	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV235	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	EU445491.1.1721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1606	69	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV326	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	0	0	0	0	34	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV373	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	297	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV395	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV491	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV492	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV533	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	NA	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV561	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	EU445491.1.1721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV602	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV931	Gut_protist	gut	ASV35	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST2	EU445491.1.1721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV117	Gut_protist	gut	ASV117	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST3	HQ909891.1.1733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV136	Gut_protist	gut	ASV117	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST3	CEAR01040733.3888.5646	0	0	0	3	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2969	0	0	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0	0	2462	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV165	Gut_protist	gut	ASV117	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST3	CEAR01040733.3888.5646	0	0	0	0	0	0	11	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV217	Gut_protist	gut	ASV117	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST3	HQ909891.1.1733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV255	Gut_protist	gut	ASV117	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST3	HQ909891.1.1733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV329	Gut_protist	gut	ASV117	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST3	HQ909889.1.1734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV360	Gut_protist	gut	ASV117	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST3	HQ909891.1.1733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV436	Gut_protist	gut	ASV117	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST3	HQ909891.1.1733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV441	Gut_protist	gut	ASV117	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST3	CEAR01040733.3888.5646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV447	Gut_protist	gut	ASV117	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST3	HQ909891.1.1733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV477	Gut_protist	gut	ASV117	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST3	CEAR01040733.3888.5646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV584	Gut_protist	gut	ASV117	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST3	HQ909891.1.1733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV678	Gut_protist	gut	ASV117	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_ST3	CEAR01040733.3888.5646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV28	Gut_protist	gut	ASV28	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_Unknown_ASV28	NA	3	11	0	0	0	0	8	13	3	0	0	0	12	11	44	0	0	9	0	0	0	0	4	0	29283	556	0	20	0	0	6	5	7	37	4	0	0	3	0	10	0	0	0	0	0	8	38351	11	0	2377	3416	6	4	14	0	10	0	0	0	0	17	28	13	0	0	0	18	18	0	7	0	12	0	0	7	0	0	0	0	0	0	0	7	0	0	5	0	5	485	0	0	7	0	0	0	0
ASV45	Gut_protist	gut	ASV45	Eukaryota	Stramenopiles	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis	Blastocystis_Unknown_ASV45	NA	0	0	0	0	4	0	3	0	0	0	0	0	13	3	23	0	0	0	0	0	0	0	0	0	75	506	0	7	0	0	0	0	0	25	0	0	11183	0	3666	0	0	0	0	0	0	5	18595	0	0	10	7	0	0	10	0	0	0	0	535	0	12	10	792	899	0	5	0	7	0	0	0	781	0	0	0	0	8	0	0	6	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0
ASV661	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Blastocystis	Candida	Candida_auringiensis	AB018136.1.1710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	8	9	6	29	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV184	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Blastocystis	Candida	Candida_boidinii	AB054547.1.1748	0	0	0	0	0	0	0	0	0	0	0	67	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	999	0	17	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1655	0	0	0	0	0	0	0	0	0	0	0	0
ASV895	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Blastocystis	Candida	Candida_boidinii	AB054547.1.1748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV559	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Blastocystis	Candida	Candida_dendrica	AB054882.1.1753	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1130	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Blastocystis	Candida	Candida_etchellsii	AB018142.1.1708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0
ASV1182	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Blastocystis	Candida	Candida_etchellsii	AB018142.1.1708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV149	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Blastocystis	Candida	Candida_ghanaensis	AY618510.1.1722	0	0	0	0	0	0	0	0	0	0	0	0	3	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	11	0	0	33	0	0	680	0	0	0	41	0	0	4289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV763	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Blastocystis	Candida	Candida_haemulonis	AB013572.1.1759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	111	7	0	0	0	0	0	0	0	0	0	0	0
ASV728	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Blastocystis	Candida	Candida_membranifaciens	AB013551.1.1780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV478	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Blastocystis	Candida	Candida_natalensis	AB013541.1.1781	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	72	0	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
ASV614	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Blastocystis	Candida	Candida_odintsovae	AB054570.1.1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1016	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Blastocystis	Candida	Candida_odintsovae	AB054570.1.1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV591	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Blastocystis	Candida	Candida_oregonensis	AB013545.1.1744	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV988	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Blastocystis	Candida	Candida_orthopsilosis_AY2	AMDC01000061.1367.3141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV457	Fungi	na	na	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycetes	Blastocystis	Candida	Candida_pseudointermedia	AB013547.1.1746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
